Var_1,Var_2,Var_3,Var_4,Var_5_Class_1,Var_5_Class_2,Var_5_Class_3,Var_5_Class_4,Var_5_Class_5,Var_5_Class_6,Var_5_Class_7,Var_5_Class_8,Var_6_Class_1,Var_6_Class_2,Var_6_Class_3,Var_6_Class_4,Var_6_Class_5,Var_6_Class_6,Var_6_Class_7,Var_6_Class_8,Var_6_Class_9,Var_6_Class_10,Var_6_Class_11,Var_6_Class_12,Var_7,Var_8,Var_9,Var_10,Var_11,Var_12,Var_13,Input_Data_Set_3
15,1.640710383,7,14.85928962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-93.11510538,-77.93113407,6,0.0
14,1.034153005,16,15.46584699,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,39.7371573,28.38628474,2,0.0
17,2.818306011,3,13.35840632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,-93.11510538,-77.93113407,6,0.0
23,1.239071038,11,15.26092896,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,8.647921698,-1.549623704,2,0.0
20,1.591530055,17,14.90846995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29.80907283,9.887044444,4,0.0
24,1.740437158,9,14.75956284,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,36.62225449,-5.211877926,8,0.0
24,1.897540984,11,14.60245902,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,23.48302981,-6.854817778,9,0.0
21,4.136612022,65,11.26749757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,23.48302981,-6.854817778,8,0.0
20,3.105191257,2,12.52905532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,36.62225449,-5.211877926,7,0.0
20,2.222677596,32,14.2773224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,36.62225449,-5.211877926,7,0.0
20,1.803278689,32,14.69672131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,29.80907283,9.887044444,4,0.0
25,1.614754098,20,14.88250618,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15.13377057,16.39518222,9,0.0
12,3.900273224,8,10.90657609,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-93.11510538,-77.93113407,7,0.0
20,1.620218579,76,14.87978142,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,-2.068304151,-19.39554407,4,0.0
27,4.330601093,7,12.16939891,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.647921698,-1.549623704,3,0.0
20,1.591530055,17,14.90846995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29.80907283,9.887044444,4,0.0
3,2.911202186,0,13.58879781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-93.11510538,-77.93113407,6,0.0
20,1.967213115,22,14.53278689,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,29.80907283,9.887044444,5,0.0
13,2.949453552,30,13.55054645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,19.29529038,39.4592737,5,0.0
7,4.274590164,16,12.22540984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,8.647921698,-1.549623704,2,0.0
46,1.75,15,14.75,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,23.48302981,-6.854817778,9,0.0
12,3.255464481,18,12.43083689,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,19.29529038,39.4592737,6,0.0
22,2.5,29,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29.80907283,9.887044444,4,0.0
26,1.228142077,22,15.27185792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8.647921698,-1.549623704,2,0.0
46,1.75,15,14.75,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,23.48302981,-6.854817778,9,0.0
16,2.636612022,30,13.86338798,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.647921698,-1.549623704,3,0.0
20,1.403005464,16,15.09699454,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23.48302981,-6.854817778,9,0.0
15,2.06147541,3,14.43852459,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,29.80907283,9.887044444,4,0.0
23,1.583333333,20,14.91666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,23.48302981,-6.854817778,8,0.0
25,2.62431694,8,13.87568306,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-93.11510538,-77.93113407,7,0.0
16,1.898907104,7,14.6010929,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,23.48302981,-6.854817778,8,0.0
27,3.103825137,13,13.39617486,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-2.068304151,-19.39554407,4,0.0
20,2.56420765,23,13.70565536,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,19.29529038,39.4592737,6,0.0
7,2.040983607,2,14.30833146,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,23.48302981,-6.854817778,9,0.0
7,2.203551913,8,13.83343439,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,29.80907283,9.887044444,5,0.0
23,1.239071038,11,15.26092896,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,8.647921698,-1.549623704,2,0.0
19,3.066939891,22,12.72347107,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-93.11510538,-77.93113407,7,0.0
20,1.607923497,9,14.8920765,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,29.80907283,9.887044444,5,0.0
13,5.327868852,34,11.17213115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,29.80907283,9.887044444,4,0.0
30,2.430327869,16,14.03679542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,23.48302981,-6.854817778,8,0.0
20,1.620218579,76,14.87978142,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,-2.068304151,-19.39554407,4,0.0
20,0.758196721,11,15.74180328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15.13377057,16.39518222,9,0.0
18,1.183060109,21,15.31693989,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,23.48302981,-6.854817778,9,0.0
20,1.620218579,76,14.87978142,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,-2.068304151,-19.39554407,4,0.0
18,1.618852459,53,14.88114754,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.7371573,28.38628474,2,0.0
18,1.661202186,0,14.69633206,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,36.62225449,-5.211877926,8,0.0
16,2.975409836,0,13.13828879,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,23.48302981,-6.854817778,8,0.0
22,4.371584699,32,7.989071038,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,5,1,0,23.48302981,-6.854817778,9,0.0
23,1.088797814,6,15.41120219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-2.068304151,-19.39554407,3,0.0
41,1.655737705,7,14.8442623,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,-93.11510538,-77.93113407,7,0.0
41,2.62431694,40,13.34965566,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.80907283,9.887044444,5,0.0
6,2.295081967,17,14.20491803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,15.13377057,16.39518222,9,0.0
4,1.583333333,14,12.40216708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,-93.11510538,-77.93113407,6,0.0
18,1.706284153,34,14.79371585,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23.48302981,-6.854817778,9,0.0
15,2.733606557,32,13.76639344,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,19.29529038,39.4592737,6,0.0
14,2.046448087,9,14.45355191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,15.13377057,16.39518222,9,0.0
14,1.034153005,16,15.46584699,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,39.7371573,28.38628474,2,0.0
13,2.330601093,29,14.16939891,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,29.80907283,9.887044444,5,0.0
8,2.280054645,2,14.21994536,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29.80907283,9.887044444,5,0.0
26,1.364754098,55,15.1352459,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23.48302981,-6.854817778,9,0.0
27,2.12568306,39,14.37431694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,8.647921698,-1.549623704,2,0.0
15,2.733606557,32,13.76639344,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,19.29529038,39.4592737,6,0.0
13,2.859289617,2,13.52290216,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,-93.11510538,-77.93113407,7,0.0
17,5.207650273,15,9.812897672,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-93.11510538,-77.93113407,7,0.0
20,2.855191257,4,13.64480874,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,15.13377057,16.39518222,9,0.0
20,1.387978142,16,15.11202186,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,-93.11510538,-77.93113407,7,0.0
11,1.005464481,12,15.49453552,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.7371573,28.38628474,2,0.0
20,2.146174863,13,14.35382514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,19.29529038,39.4592737,5,0.0
25,1.62431694,15,14.87568306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,36.62225449,-5.211877926,7,0.0
28,2.040983607,1,13.94942735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,19.29529038,39.4592737,5,0.0
24,3.443989071,16,13.05601093,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,19.29529038,39.4592737,5,0.0
19,1.661202186,7,14.83879781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-93.11510538,-77.93113407,6,0.0
10,1.166666667,29,13.14754098,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,5,1,0,19.29529038,39.4592737,6,0.0
14,0.613387978,0,15.88661202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,36.62225449,-5.211877926,7,0.0
17,1.724043716,6,14.77595628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-2.068304151,-19.39554407,3,0.0
10,2.405737705,60,14.02576914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,19.29529038,39.4592737,5,0.0
16,2.666666667,4,13.47442922,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,19.29529038,39.4592737,6,0.0
22,1.81420765,28,14.68579235,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,-93.11510538,-77.93113407,7,0.0
20,1.454918033,12,15.04508197,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,23.48302981,-6.854817778,8,0.0
24,1.575136612,35,13.18852459,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,-93.11510538,-77.93113407,6,0.0
5,5.077868852,67,11.42213115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,29.80907283,9.887044444,4,0.0
33,4.424863388,70,11.31897223,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,36.62225449,-5.211877926,8,0.0
9,2.166666667,26,12.73087432,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,19.29529038,39.4592737,5,0.0
8,1.099726776,8,15.40027322,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-93.11510538,-77.93113407,7,0.0
8,2.280054645,2,14.21994536,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29.80907283,9.887044444,5,0.0
18,2.352459016,42,14.14754098,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,23.48302981,-6.854817778,9,0.0
30,1.468579235,19,15.03142077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,29.80907283,9.887044444,4,0.0
20,2.207650273,6,14.29234973,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-93.11510538,-77.93113407,7,0.0
17,1.849726776,1,14.63657459,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15.13377057,16.39518222,9,0.0
19,3.116120219,5,13.30990718,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,36.62225449,-5.211877926,7,0.0
7,2.295081967,18,14.07067146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,29.80907283,9.887044444,4,0.0
22,2.5,29,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29.80907283,9.887044444,4,0.0
25,1.105191257,17,15.39480874,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,8.647921698,-1.549623704,2,0.0
19,0.74726776,18,15.75273224,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,36.62225449,-5.211877926,8,0.0
23,1.979508197,25,14.20268358,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.647921698,-1.549623704,3,0.0
20,1.338797814,9,15.16120219,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29.80907283,9.887044444,5,0.0
18,2.621584699,17,13.30033311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-93.11510538,-77.93113407,6,0.0
8,1.683060109,4,14.79502208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,19.29529038,39.4592737,5,0.0
11,1.572404372,7,14.92759563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,36.62225449,-5.211877926,7,0.0
28,2.658469945,9,13.84153005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19.29529038,39.4592737,5,0.0
18,2.524590164,9,12.1471143,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,23.48302981,-6.854817778,9,0.0
17,2.525956284,10,13.47541358,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,23.48302981,-6.854817778,9,0.0
20,1.620218579,76,14.87978142,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,-2.068304151,-19.39554407,4,0.0
12,2.355191257,6,14.14480874,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,8.647921698,-1.549623704,3,0.0
27,2.102459016,9,14.3153492,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,29.80907283,9.887044444,4,0.0
13,2.949453552,30,13.55054645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,19.29529038,39.4592737,5,0.0
20,1.967213115,17,14.53278689,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36.62225449,-5.211877926,8,0.0
5,2.43715847,5,14.02996482,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,29.80907283,9.887044444,4,0.0
19,1.833333333,14,14.66666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-93.11510538,-77.93113407,6,0.0
23,0.762295082,8,15.73770492,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-2.068304151,-19.39554407,3,0.0
27,2.12568306,39,14.37431694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,8.647921698,-1.549623704,2,0.0
27,2.464480874,40,14.03551913,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,-2.068304151,-19.39554407,4,0.0
19,1.363387978,7,15.13661202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,36.62225449,-5.211877926,7,0.0
20,2.505464481,12,13.89316566,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.068304151,-19.39554407,4,0.0
28,2.478142077,9,14.02185792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,29.80907283,9.887044444,4,0.0
15,2.107923497,26,14.3920765,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,-2.068304151,-19.39554407,4,0.0
34,1.18852459,20,15.31147541,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,8.647921698,-1.549623704,2,0.0
26,1.394808743,21,15.10519126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,0,29.80907283,9.887044444,4,0.0
7,2.203551913,8,13.83343439,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,29.80907283,9.887044444,5,0.0
19,1.363387978,7,15.13661202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,36.62225449,-5.211877926,7,0.0
14,2.81284153,34,8.37295082,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,0,-93.11510538,-77.93113407,7,0.0
15,2.631147541,10,13.61679766,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,36.62225449,-5.211877926,7,0.0
14,1.202185792,8,15.29781421,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,29.80907283,9.887044444,5,0.0
22,1.516393443,12,14.98360656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,36.62225449,-5.211877926,7,0.0
28,1.879781421,11,14.62021858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,19.29529038,39.4592737,5,0.0
20,2.505464481,12,13.89316566,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.068304151,-19.39554407,4,0.0
18,1.183060109,21,15.31693989,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,23.48302981,-6.854817778,9,0.0
24,1.575136612,35,13.18852459,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,-93.11510538,-77.93113407,6,0.0
20,3.105191257,2,12.52905532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,36.62225449,-5.211877926,7,0.0
19,0.74726776,18,15.75273224,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,36.62225449,-5.211877926,8,0.0
13,2.18579235,11,14.3087282,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29.80907283,9.887044444,5,0.0
14,2.050546448,9,14.44945355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8.647921698,-1.549623704,2,0.0
21,1.650273224,41,14.84972678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,36.62225449,-5.211877926,7,0.0
19,2.382513661,1,13.95858223,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-93.11510538,-77.93113407,7,0.0
19,2.155737705,10,14.3442623,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,29.80907283,9.887044444,5,0.0
17,1.81420765,12,14.68579235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-2.068304151,-19.39554407,3,0.0
26,0.804644809,10,15.69535519,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-2.068304151,-19.39554407,3,0.0
17,1.724043716,6,14.77595628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-2.068304151,-19.39554407,3,0.0
17,1.81420765,12,14.68579235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-2.068304151,-19.39554407,3,0.0
7,4.274590164,16,12.22540984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,8.647921698,-1.549623704,2,0.0
23,2.028688525,4,14.47131148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-93.11510538,-77.93113407,6,0.0
8,2.12431694,18,14.37568306,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,39.7371573,28.38628474,2,0.0
22,1.516393443,12,14.98360656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,36.62225449,-5.211877926,7,0.0
20,1.666666667,45,13.05327869,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,23.48302981,-6.854817778,8,0.0
23,1.088797814,6,15.41120219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-2.068304151,-19.39554407,3,0.0
10,1.613387978,16,14.88661202,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,36.62225449,-5.211877926,8,0.0
20,2.56420765,23,13.70565536,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,19.29529038,39.4592737,6,0.0
8,2.280054645,2,14.21994536,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29.80907283,9.887044444,5,0.0
